N,A,B,Cin,Output,Expected,Latency
9,111101101,101111000,1,1101100110,1101100110,3
13,1000111101111,1101100001000,0,10110011110111,10110011110111,3
19,11010100010111000,1110000100000001010,0,10001011000011000010,10001011000011000010,5
6,1000,10010,1,11011,11011,7
21,100101011001010000001,111001001100010011000,1,1011110100101100011010,1011110100101100011010,9
27,100101110100101011010111001,11110001100011010000010111,1,1000100000001000101011010001,1000100000001000101011010001,7
29,10110101110111010010010101101,11101100001010100011100111011,0,110100010000001110101111101000,110100010000001110101111101000,7
23,11001011001001001000011,11010010110011010111011,1,110011101111100011111111,110011101111100011111111,11
30,10110101110111010010010101101,11101100001010100011100111011,0,110100010000001110101111101000,110100010000001110101111101000,7
31,1010110101110111010010010101101,11101100001010100011100111011,0,1110100010000001110101111101000,1110100010000001110101111101000,7
32,11010110101110111010010010101101,11101100001010100011100111011,0,11110100010000001110101111101000,11110100010000001110101111101000,7
8,11000001,10001100,1,101001110,101001110,3
11,1011010111,11010101,0,1110101100,1110101100,5
15,101101010001011,101000001011101,1,1010101011101001,1010101011101001,5
17,101110010110110,10001110100111100,1,10111100111110011,10111100111110011,5
18,111010001011011011,100100000100010101,0,1011110001111110000,1011110001111110000,11
7,1001011,101010,1,1110110,1110110,6
10,1001010000,1100010110,0,10101100110,10101100110,5
24,111001011001001001000011,111010010110011010111011,1,1110011101111100011111111,1110011101111100011111111,11
28,1100101110100101011010111001,1011110001100011010000010111,1,11000100000001000101011010001,11000100000001000101011010001,7
9,1100110,1110010,0,11011000,11011000,5
26,11000001111011000110101110,110001111101100010001001,0,11110011111000101000110111,11110011111000101000110111,10
12,10001001,111010,1,11000100,11000100,7
16,110001110001001,1111100100001,0,1000001010101010,1000001010101010,13
19,1110101010111000001,101000111011101101,0,10011110010010101110,10011110010010101110,7
20,10111011011010011101,11011011101100100,0,11010110111000000001,11010110111000000001,15
22,100101011001010000001,1111001001100010011000,1,10011110100101100011010,10011110100101100011010,9
6,10011,111110,0,1010001,1010001,7
7,1101001,10,1,1101100,1101100,3
29,11100101110100101011010111001,1011110001100011010000010111,1,101000100000001000101011010001,101000100000001000101011010001,7
8,1101111,10001100,0,11111011,11111011,5
15,110011100010011,10100001000011,0,1000111101010110,1000111101010110,5
25,1111001011001001001000011,1111010010110011010111011,1,11110011101111100011111111,11110011101111100011111111,11
14,1001100100000,101101011111,0,1111001111111,1111001111111,15
30,11100101110100101011010111001,1011110001100011010000010111,1,101000100000001000101011010001,101000100000001000101011010001,7
31,1011100101110100101011010111001,1011110001100011010000010111,1,1101000100000001000101011010001,1101000100000001000101011010001,7
32,11011100101110100101011010111001,10001011110001100011010000010111,1,101101000100000001000101011010001,101101000100000001000101011010001,7
13,1111100110100,1101011010100,0,11101000001000,11101000001000,11
18,101111111101000110,10010110000011,0,110010010011001001,110010010011001001,7
23,10100101011001010000001,1111001001100010011000,1,100011110100101100011010,100011110100101100011010,9
6,10100,101110,0,1000010,1000010,3
11,100,11101110011,0,11101110111,11101110111,8
27,111000001111011000110101110,100110001111101100010001001,0,1011110011111000101000110111,1011110011111000101000110111,11
9,101011111,100110000,0,1010001111,1010001111,7
12,101110111100,11100101101,0,1001011101001,1001011101001,6
16,1101101010001011,101000001011101,1,10010101011101001,10010101011101001,5
20,10011010100010111000,11110000100000001010,0,110001011000011000010,110001011000011000010,5
7,1010011,1111101,1,11010001,11010001,5
14,1000111101111,1101100001000,0,10110011110111,10110011110111,3
24,110100101011001010000001,1111001001100010011000,1,1000011110100101100011010,1000011110100101100011010,9
10,1001011100,110110100,0,10000010000,10000010000,10
6,111001,11001,0,1010010,1010010,3
8,11101011,111001,1,100100101,100100101,6
21,10111011011010011101,11011011101100100,0,11010110111000000001,11010110111000000001,15
28,111000001111011000110101110,100110001111101100010001001,0,1011110011111000101000110111,1011110011111000101000110111,11
17,110001110001001,1111100100001,0,1000001010101010,1000001010101010,13
26,1111001011001001001000011,1111010010110011010111011,1,11110011101111100011111111,11110011101111100011111111,11
11,11111111100,10101111110,0,110101111010,110101111010,5
18,101110010110110,110001110100111100,1,110111100111110011,110111100111110011,6
9,1000001,100001100,0,101001101,101001101,5
10,111101101,101111000,1,1101100110,1101100110,3
12,1011010111,100011010101,0,101110101100,101110101100,5
13,10001001,111010,1,11000100,11000100,7
16,110011100010011,10100001000011,0,1000111101010110,1000111101010110,5
19,1111010001011011011,1100100000100010101,0,11011110001111110000,11011110001111110000,11
25,110100101011001010000001,1111001001100010011000,1,1000011110100101100011010,1000011110100101100011010,9
29,10111000001111011000110101110,100110001111101100010001001,0,11011110011111000101000110111,11011110011111000101000110111,11
20,11110101010111000001,10101000111011101101,0,110011110010010101110,110011110010010101110,7
6,10010,1010,1,11101,11101,5
8,10111111,110101,1,11110101,11110101,5
21,10011010100010111000,11110000100000001010,0,110001011000011000010,110001011000011000010,5
30,10111000001111011000110101110,100110001111101100010001001,0,11011110011111000101000110111,11011110011111000101000110111,11
31,1010111000001111011000110101110,1000100110001111101100010001001,0,10011011110011111000101000110111,10011011110011111000101000110111,11
32,1010111000001111011000110101110,11000100110001111101100010001001,0,100011011110011111000101000110111,100011011110011111000101000110111,11
9,111000001,110001100,1,1101001110,1101001110,3
17,11101101010001011,10101000001011101,1,110010101011101001,110010101011101001,5
22,10111011011010011101,1000011011011101100100,0,1011010110111000000001,1011010110111000000001,15
7,11110,110000,1,1001111,1001111,9
11,11001010000,11100010110,0,110101100110,110101100110,5
27,1111001011001001001000011,101111010010110011010111011,1,111110011101111100011111111,111110011101111100011111111,11
10,1001100110,1001110010,0,10011011000,10011011000,5
15,1001100100000,101101011111,0,1111001111111,1111001111111,15
14,11111100110100,1101011010100,0,101101000001000,101101000001000,11
13,101110111100,11100101101,0,1001011101001,1001011101001,7
19,1101111111101000110,1000010010110000011,0,10110010010011001001,10110010010011001001,7
23,10111011011010011101,1000011011011101100100,0,1011010110111000000001,1011010110111000000001,15
26,110100101011001010000001,1111001001100010011000,1,1000011110100101100011010,1000011110100101100011010,9
8,11011111,10000110,0,101100101,101100101,5
28,1111001011001001001000011,1101111010010110011010111011,1,1111110011101111100011111111,1111110011101111100011111111,11
9,101101111,110001100,0,1011111011,1011111011,5
12,100,11101110011,0,11101110111,11101110111,9
15,101000111101111,1101100001000,0,110110011110111,110110011110111,3
17,110011100010011,10010100001000011,0,11000111101010110,11000111101010110,5
22,1010011010100010111000,1011110000100000001010,0,10110001011000011000010,10110001011000011000010,5
6,1,100110,1,101000,101000,7
21,111110101010111000001,110101000111011101101,0,1110011110010010101110,1110011110010010101110,7
24,100010111011011010011101,1000011011011101100100,0,101011010110111000000001,101011010110111000000001,15
18,110001110001001,1111100100001,0,1000001010101010,1000001010101010,13
29,1111001011001001001000011,11101111010010110011010111011,1,11111110011101111100011111111,11111110011101111100011111111,11
10,101011111,100110000,0,1010001111,1010001111,7
20,1111010001011011011,1100100000100010101,0,11011110001111110000,11011110001111110000,11
23,11010011010100010111000,1011110000100000001010,0,100110001011000011000010,100110001011000011000010,5
8,11111001,1001101,1,101000111,101000111,5
13,1001011010111,100011010101,0,1101110101100,1101110101100,6
14,10000010001001,10000000111010,1,100000011000100,100000011000100,7
27,110100101011001010000001,100001111001001100010011000,1,101000011110100101100011010,101000011110100101100011010,9
30,100001111001011001001001000011,11101111010010110011010111011,1,111111110011101111100011111111,111111110011101111100011111111,11
31,100001111001011001001001000011,1011101111010010110011010111011,1,1111111110011101111100011111111,1111111110011101111100011111111,11
32,10100001111001011001001001000011,11011101111010010110011010111011,1,101111111110011101111100011111111,101111111110011101111100011111111,11
12,111111111100,10101111110,0,1010101111010,1010101111010,5
16,1001100100000,1000101101011111,0,1001111001111111,1001111001111111,15
25,100010111011011010011101,1000011011011101100100,0,101011010110111000000001,101011010110111000000001,15
19,1000101110010110110,110001110100111100,1,1110111100111110011,1110111100111110011,8
24,11010011010100010111000,1011110000100000001010,0,100110001011000011000010,100110001011000011000010,5
6,110,111111,0,1000101,1000101,6
9,111101011,100111001,1,1100100101,1100100101,7
11,1001011100,10110110100,0,100000010000,100000010000,12
22,1111110101010111000001,110101000111011101101,0,10110011110010010101110,10110011110010010101110,7
7,10110,101001,1,1000000,1000000,13
18,11101101010001011,10101000001011101,1,110010101011101001,110010101011101001,5
28,110100101011001010000001,1100001111001001100010011000,1,1101000011110100101100011010,1101000011110100101100011010,9
10,1000001,1100001100,0,1101001101,1101001101,5
16,101000111101111,1001101100001000,0,1110110011110111,1110110011110111,3
6,101010,11110,1,1001001,1001001,2
11,10111101101,10101111000,1,101101100110,101101100110,3
12,111001010000,11100010110,0,1010101100110,1010101100110,5
15,111111100110100,1101011010100,0,1001101000001000,1001101000001000,11
20,1101111111101000110,11000010010110000011,0,100110010010011001001,100110010010011001001,7
23,11111110101010111000001,110101000111011101101,0,100110011110010010101110,100110011110010010101110,7
25,11010011010100010111000,1001011110000100000001010,0,1100110001011000011000010,1100110001011000011000010,5
8,11001011,10101010,1,101110110,101110110,7
14,101110111100,11100101101,0,1001011101001,1001011101001,7
21,101111010001011011011,101100100000100010101,0,1011011110001111110000,1011011110001111110000,11
29,110100101011001010000001,1100001111001001100010011000,1,1101000011110100101100011010,1101000011110100101100011010,9
10,1111000001,1110001100,1,11101001110,11101001110,3
26,10100010111011011010011101,10001000011011011101100100,0,100101011010110111000000001,100101011010110111000000001,15
9,10111111,100110101,1,111110101,111110101,6
13,1000000000100,1011101110011,0,10011101110111,10011101110111,9
24,111111110101010111000001,100110101000111011101101,0,1100110011110010010101110,1100110011110010010101110,7
30,110100101011001010000001,1100001111001001100010011000,1,1101000011110100101100011010,1101000011110100101100011010,9
31,1000000110100101011001010000001,1001100001111001001100010011000,1,10001101000011110100101100011010,10001101000011110100101100011010,9
32,11000000110100101011001010000001,11001100001111001001100010011000,1,110001101000011110100101100011010,110001101000011110100101100011010,9
17,10001001100100000,11000101101011111,0,101001111001111111,101001111001111111,15
18,100110011100010011,10010100001000011,0,111000111101010110,111000111101010110,6
7,1001000,1010010,1,10011011,10011011,7
8,11101001,10000010,1,101101100,101101100,3
11,11001100110,11001110010,0,110011011000,110011011000,5
10,101101111,110001100,0,1011111011,1011111011,5
15,110000010001001,10000000111010,1,1000000011000100,1000000011000100,7
17,101000111101111,11001101100001000,0,11110110011110111,11110110011110111,3
22,101111010001011011011,1101100100000100010101,0,10011011110001111110000,10011011110001111110000,11
25,111111110101010111000001,100110101000111011101101,0,1100110011110010010101110,1100110011110010010101110,7
26,11010011010100010111000,1001011110000100000001010,0,1100110001011000011000010,1100110001011000011000010,5
9,111011111,110000110,0,1101100101,1101100101,5
13,1111111111100,1010101111110,0,11010101111010,11010101111010,5
19,110001110001001,1000001111100100001,0,1001000001010101010,1001000001010101010,13
21,101101111111101000110,111000010010110000011,0,1100110010010011001001,1100110010010011001001,7
27,110100010111011011010011101,10001000011011011101100100,0,1000101011010110111000000001,1000101011010110111000000001,15
14,11001011010111,100011010101,0,11101110101100,11101110101100,8
